category,price,seller_id,seller_rating,reviews_count,product_rating,image_count,is_verified_seller,discount,shipping_days,Label
Home,1352.59,S787,3.1,4688,2.9,5,FALSE,13,12,Genuine
Watches,651.52,S331,3.8,2918,1.5,5,TRUE,64,1,Genuine
Home,1291.99,S199,2.2,312,3.7,2,FALSE,19,1,Fake
Clothing,1133.56,S968,3.1,248,2.2,4,TRUE,69,8,Genuine
Footwear,399.59,S607,3.6,4805,3.3,4,FALSE,83,1,Genuine
Electronics,110.38,S220,3.6,992,2.8,5,TRUE,55,11,Genuine
Watches,920.98,S587,2.1,1146,1.6,2,TRUE,67,15,Genuine
Footwear,1459.43,S509,1.3,3772,3.3,3,FALSE,76,12,Fake
Watches,1023.89,S943,1.3,85,2.2,3,FALSE,83,11,Fake
Clothing,1496.86,S363,2.3,589,3.7,5,TRUE,9,15,Genuine
Clothing,1258.6,S639,1.4,3088,4.2,1,FALSE,74,2,Genuine
Watches,26.66,S159,4.7,1047,2.7,4,FALSE,65,11,Genuine
Electronics,1317.21,S398,5,464,3.6,4,FALSE,4,15,Fake
Home,1434.76,S455,1.4,1100,3,2,FALSE,17,10,Fake
Clothing,935.39,S177,1.4,3463,4.8,4,FALSE,76,8,Fake
Footwear,1123.13,S914,1.6,4923,2.3,3,FALSE,79,2,Fake
Clothing,1373.46,S460,3.3,1624,1.9,3,TRUE,26,9,Genuine
Home,176.56,S705,2,3597,4.1,4,TRUE,77,11,Genuine
Footwear,615.71,S132,2.9,2701,2.9,5,FALSE,45,14,Genuine
Clothing,492.38,S385,2.7,3466,3,4,TRUE,13,4,Genuine
Electronics,229.85,S391,4.3,4834,2.1,3,FALSE,80,3,Genuine
Clothing,538.29,S782,2.9,4911,3.3,5,FALSE,40,2,Fake
Footwear,892.26,S355,3.7,1822,2.6,2,FALSE,3,2,Genuine
Footwear,178.8,S801,4,4698,3.7,4,TRUE,73,5,Genuine
Footwear,937.87,S813,3.5,643,2.1,5,FALSE,58,14,Fake
Home,163.63,S245,4.7,2064,4.3,3,TRUE,46,3,Genuine
Clothing,210.98,S573,2.6,3978,1.8,1,FALSE,58,3,Fake
Watches,512.58,S795,1.9,3567,1.4,4,TRUE,59,13,Fake
Home,962.48,S724,2.1,1334,1.7,5,TRUE,66,13,Fake
Footwear,1288.81,S152,1.2,3407,4.7,5,FALSE,30,13,Genuine
Clothing,631.86,S232,1.1,2828,3.9,2,TRUE,50,14,Fake
Home,618.13,S870,3.2,1318,2.8,2,TRUE,52,4,Genuine
Home,1133.01,S566,4.6,3062,4.8,3,TRUE,56,8,Genuine
Footwear,1399.39,S642,3.9,601,4.8,4,TRUE,1,5,Genuine
Home,211.16,S572,2.9,926,4,4,FALSE,86,15,Genuine
Clothing,808.75,S756,4.1,1550,2.9,5,FALSE,20,5,Fake
Footwear,1174.27,S379,1.1,3131,2.3,1,FALSE,69,1,Fake
Home,329.43,S537,4.5,3614,1.2,5,FALSE,70,13,Genuine
Watches,294.5,S376,1.1,1771,1.7,3,FALSE,48,14,Fake
Home,223.92,S962,5,534,3.5,4,TRUE,4,9,Genuine
Home,852.5,S157,1.9,2104,3.3,4,FALSE,45,11,Genuine
Clothing,582.15,S897,3.2,2925,3.1,3,FALSE,35,10,Fake
Home,737.28,S984,3.1,1716,3,2,TRUE,88,12,Genuine
Electronics,617.05,S831,3,3255,3.7,4,FALSE,85,9,Genuine
Clothing,540.6,S488,2,4224,3.7,2,TRUE,23,8,Fake
Watches,1359.61,S611,2.8,1934,1.1,3,TRUE,74,13,Genuine
Electronics,1247.86,S139,3.5,1738,2.7,1,TRUE,85,5,Genuine
Clothing,1004.62,S244,4,719,4.5,3,FALSE,48,2,Fake
Footwear,1271.37,S982,1.4,1439,3.6,5,FALSE,86,8,Fake
Home,1097.31,S956,3.6,4726,4.5,5,TRUE,82,7,Genuine
Footwear,185.98,S439,3.8,4128,1.2,2,TRUE,23,11,Fake
Footwear,161.25,S818,4,4472,1.1,4,TRUE,19,5,Genuine
Clothing,1429.66,S662,3.9,2437,4,3,FALSE,28,1,Genuine
Home,620.65,S582,1.6,1544,3.1,1,FALSE,89,6,Fake
Footwear,299.46,S799,2,2834,2.2,1,FALSE,28,7,Fake
Footwear,764.82,S870,2.3,68,4.3,5,FALSE,87,3,Fake
Watches,952.9,S679,2.7,1220,3.3,2,FALSE,52,8,Fake
Footwear,631.21,S773,2.8,1149,2.8,2,TRUE,84,8,Genuine
Watches,1273.88,S358,3.5,105,1.4,5,FALSE,59,13,Genuine
Watches,882.89,S942,4,1565,2.4,4,TRUE,56,2,Fake
Electronics,1487.61,S787,2.9,2938,3.8,1,FALSE,48,3,Fake
Footwear,196.23,S160,1.8,4224,3.1,1,FALSE,80,14,Fake
Electronics,1354.56,S834,4.5,4284,1.7,1,FALSE,4,15,Genuine
Watches,91.92,S808,4.1,3719,2.3,2,TRUE,9,8,Genuine
Watches,745.8,S947,2.2,4103,1.3,5,TRUE,1,12,Fake
Watches,1037.64,S904,4.2,3529,3,3,TRUE,54,15,Genuine
Clothing,661.21,S660,4.4,775,4.9,3,FALSE,76,15,Genuine
Watches,691.35,S576,1.6,4034,4.3,1,FALSE,86,2,Genuine
Watches,285.5,S905,3.7,4172,1.1,4,FALSE,7,13,Genuine
Footwear,113.83,S536,2.8,3963,1.4,4,FALSE,9,9,Fake
Watches,390.82,S777,3.7,4740,1.3,5,TRUE,54,15,Fake
Clothing,782.86,S854,3.6,4970,2.8,5,TRUE,9,4,Genuine
Watches,1123.81,S143,4.8,3555,3,2,FALSE,49,8,Genuine
Home,567.82,S554,4.3,3746,5,2,TRUE,61,5,Genuine
Home,452.4,S657,1.9,3624,3.7,1,FALSE,28,1,Fake
Clothing,1240.67,S879,5,302,4.6,3,FALSE,62,15,Fake
Electronics,1436.52,S652,3.7,4228,3.2,2,FALSE,6,4,Fake
Clothing,1085.82,S726,1.3,3085,1.2,2,FALSE,34,6,Fake
Watches,1167.43,S842,2,2484,1.1,1,TRUE,63,6,Genuine
Footwear,1374.46,S600,2.8,4856,2.2,4,TRUE,21,8,Genuine
Electronics,1447,S254,2,3075,2.9,5,FALSE,61,14,Genuine
Watches,376.61,S222,4.9,584,3.4,3,TRUE,59,1,Genuine
Watches,630.3,S154,3.1,899,2.9,2,FALSE,50,2,Genuine
Clothing,237.48,S205,2.7,2254,2.3,5,FALSE,40,6,Fake
Watches,424.7,S754,4.5,2832,4,5,FALSE,80,11,Genuine
Clothing,143.83,S630,1.6,1375,1.8,4,TRUE,46,11,Fake
Home,805.24,S782,2.3,3108,2.7,1,TRUE,51,6,Fake
Watches,151.02,S454,4.9,238,2,3,FALSE,70,2,Genuine
Home,1013.9,S801,3.7,419,2.7,1,FALSE,54,14,Genuine
Watches,991.06,S290,3.6,1538,4.9,1,TRUE,68,13,Genuine
Clothing,61.27,S124,4.6,3482,4.9,5,TRUE,63,9,Genuine
Clothing,881.73,S216,1.1,4091,3.7,4,TRUE,8,10,Fake
Watches,1008.04,S804,3.6,902,2.7,1,FALSE,69,1,Fake
Watches,161.61,S303,2.3,261,1.1,2,FALSE,65,8,Fake
Watches,1350.62,S110,1.2,2878,4.8,3,TRUE,83,15,Fake
Home,1414.64,S692,1,466,3.6,2,FALSE,18,4,Fake
Footwear,1320.8,S306,3.6,2110,3.4,2,TRUE,82,13,Fake
Clothing,306.66,S107,1.6,4221,3.6,2,TRUE,88,1,Fake
Electronics,211.27,S603,4.6,4748,1.1,3,FALSE,83,5,Fake
Clothing,911.57,S838,3.1,991,4.4,4,TRUE,71,8,Genuine
Watches,796.21,S447,1.8,1622,2.2,2,TRUE,44,11,Genuine
Home,336.47,S140,4.1,602,3,1,TRUE,25,12,Genuine
Electronics,593.63,S592,3.8,2672,1.1,1,FALSE,7,4,Fake
Footwear,1348.53,S905,4.2,3236,1.9,4,FALSE,45,11,Genuine
Clothing,1220.42,S272,2.4,1975,1.1,3,TRUE,55,13,Genuine
Clothing,1255.08,S291,4.7,3288,4.6,5,TRUE,57,3,Genuine
Watches,203.78,S718,2.2,115,1.1,4,FALSE,10,14,Fake
Electronics,857.15,S719,3.5,2166,4.9,5,FALSE,45,7,Genuine
Home,1379.3,S746,2.5,2907,3.4,5,TRUE,56,2,Genuine
Electronics,249.8,S707,1.6,4594,2.2,2,TRUE,13,4,Fake
Clothing,200.41,S889,2,1886,4.1,1,TRUE,37,12,Genuine
Home,569.32,S294,1.1,1057,3.4,1,FALSE,64,8,Genuine
Electronics,45.63,S563,2.4,411,1.1,2,FALSE,45,7,Fake
Electronics,1481.4,S107,2.7,1327,1.9,1,FALSE,30,9,Fake
Footwear,745.23,S351,1,1867,4.9,5,FALSE,16,8,Fake
Electronics,1106.22,S601,2.5,1878,4.7,2,FALSE,17,8,Genuine
Home,1356.91,S597,4.9,2119,3.2,1,TRUE,74,2,Genuine
Electronics,1458.35,S471,4.1,2540,1.3,3,TRUE,8,14,Fake
Electronics,888.06,S674,2.9,4595,2.2,5,FALSE,30,12,Genuine
Watches,776.51,S700,2,1535,3.1,3,TRUE,68,12,Genuine
Home,623.27,S327,3,1499,3.6,3,TRUE,8,3,Genuine
Electronics,966.06,S513,2.1,4540,4.6,3,TRUE,47,6,Genuine
Watches,815.17,S588,4.3,1542,4.5,2,TRUE,66,8,Genuine
Home,1094.17,S843,3.7,4511,3.2,3,TRUE,29,11,Genuine
Home,23.08,S851,4.2,3373,3.3,1,FALSE,70,2,Genuine
Watches,1030.26,S493,4.4,1170,2.1,3,FALSE,23,7,Fake
Watches,553.75,S602,3.6,1051,4.3,2,FALSE,84,6,Genuine
Watches,697.46,S805,3.2,3730,4.7,2,FALSE,5,15,Genuine
Home,1387.1,S384,2.5,3684,1.9,2,FALSE,7,7,Genuine
Footwear,752.69,S797,1,4008,2.2,5,TRUE,87,3,Fake
Clothing,688.26,S753,1.2,3665,4,1,TRUE,54,5,Genuine
Clothing,225.95,S465,3.7,4164,2.6,5,TRUE,7,13,Genuine
Electronics,792.39,S654,3.5,2546,2.5,3,FALSE,9,12,Fake
Footwear,1446.23,S712,2.6,484,2.7,5,TRUE,31,13,Genuine
Electronics,1070.74,S859,4.1,2562,4.3,1,FALSE,55,8,Genuine
Clothing,1199.69,S775,3.3,3956,2.3,4,FALSE,90,6,Fake
Home,343.98,S670,2.9,4336,2.4,5,FALSE,14,15,Genuine
Electronics,934.37,S592,3.8,2312,3.9,1,FALSE,2,15,Genuine
Clothing,948.01,S958,2.8,3643,1.6,4,FALSE,27,3,Genuine
Home,359.17,S167,2.3,1820,2.6,1,FALSE,88,7,Fake
Clothing,240.41,S946,3.9,3945,2.2,5,FALSE,90,10,Fake
Footwear,964.78,S899,1.6,2814,3.4,1,TRUE,30,11,Genuine
Footwear,411.67,S183,4.2,4264,1.6,3,FALSE,87,13,Fake
Clothing,334.51,S251,2.4,463,3.1,4,TRUE,4,6,Fake
Clothing,1042.88,S176,2.4,2485,4,5,TRUE,69,4,Fake
Footwear,780.56,S461,4.3,1109,2.8,4,TRUE,57,8,Genuine
Electronics,904.62,S590,2.6,1169,1.9,5,TRUE,63,15,Genuine
Electronics,1173.41,S234,2.2,1492,1.9,1,FALSE,83,8,Fake
Clothing,1438.11,S207,2.8,295,2.5,3,FALSE,79,7,Fake
Electronics,247.33,S583,4.4,3943,1.7,1,FALSE,2,3,Fake
Electronics,413.89,S193,2.4,959,1.4,5,FALSE,15,8,Genuine
Watches,524.08,S768,4.9,741,2.5,2,FALSE,71,9,Genuine
Footwear,956.95,S446,3.6,2329,4,4,FALSE,0,13,Genuine
Clothing,531.88,S495,5,3996,4.3,5,TRUE,71,11,Genuine
Home,1447.09,S929,4.1,1652,4.7,4,TRUE,44,13,Genuine
Electronics,373.01,S220,1.4,1158,3.7,4,TRUE,55,12,Genuine
Footwear,725.37,S641,4.2,1677,4.6,5,TRUE,35,14,Genuine
Home,36.98,S140,3.9,1848,4.3,5,TRUE,51,2,Genuine
Footwear,249.63,S573,2.6,428,4.1,3,FALSE,0,10,Genuine
Electronics,726.97,S535,4.4,711,2.2,1,FALSE,74,12,Fake
Electronics,522.91,S258,3.2,1760,2.4,4,FALSE,4,14,Genuine
Footwear,670.39,S371,2.2,612,2,5,TRUE,40,9,Fake
Clothing,521.56,S501,1.9,1684,2,1,FALSE,12,8,Fake
Home,850.19,S389,4.4,1710,3.1,1,TRUE,1,7,Genuine
Electronics,1415.33,S747,3.9,2882,1.1,4,TRUE,32,1,Genuine
Home,764.01,S215,4.4,3552,3.4,4,TRUE,28,9,Genuine
Electronics,904.28,S154,1.2,881,1.5,5,TRUE,14,11,Fake
Footwear,865.21,S623,4.4,2289,2.9,2,TRUE,85,7,Genuine
Footwear,906.94,S743,5,925,1.1,4,TRUE,28,15,Fake
Clothing,1028.37,S314,3.2,1358,1.7,3,TRUE,58,6,Genuine
Watches,702.98,S138,2.3,1081,4,3,TRUE,83,2,Genuine
Home,235.94,S519,3.5,2948,4.5,4,FALSE,51,8,Genuine
Watches,1371.1,S616,2.9,1554,4.4,5,FALSE,64,4,Genuine
Clothing,1375.14,S501,3.8,1742,1.5,3,FALSE,65,10,Genuine
Watches,664.6,S613,4.8,4801,4,2,FALSE,59,14,Genuine
Electronics,1126.44,S680,3.8,4049,4.7,1,TRUE,27,9,Genuine
Footwear,393.49,S996,3.2,20,1.4,2,TRUE,45,15,Fake
Footwear,322.89,S786,1.8,4438,2.3,5,FALSE,23,6,Fake
Electronics,1374.08,S164,5,3616,4.8,3,TRUE,57,7,Genuine
Home,288.51,S467,2.9,4675,3,1,FALSE,76,6,Genuine
Clothing,232.67,S790,3.9,4859,1.8,4,TRUE,33,13,Genuine
Footwear,1400.07,S121,2,59,1.3,2,FALSE,71,10,Fake
Home,361.41,S290,2.1,2519,4.6,3,FALSE,39,14,Fake
Clothing,890.42,S745,1.3,1277,3.2,5,FALSE,18,10,Genuine
Clothing,249.08,S150,2.7,4412,2.5,3,TRUE,12,11,Genuine
Watches,510.92,S133,1.3,1502,3.9,3,FALSE,2,11,Genuine
Footwear,1194.49,S621,1.6,2287,4,1,TRUE,43,10,Fake
Home,553.02,S946,2.3,3635,1.8,2,FALSE,34,3,Fake
Watches,819.91,S463,1.2,3221,1.6,3,TRUE,34,13,Fake
Clothing,334.41,S685,4.3,4876,4.2,4,TRUE,59,3,Genuine
Watches,378.45,S819,2.9,4564,4.3,5,TRUE,60,4,Genuine
Electronics,524.18,S767,1.7,3959,4.9,4,FALSE,69,13,Genuine
Electronics,458.25,S659,3,4749,4.4,3,TRUE,73,2,Genuine
Footwear,84.78,S123,1.2,1375,2.4,3,FALSE,65,3,Fake
Watches,1464.59,S316,1.1,1282,4.5,1,TRUE,57,13,Genuine
Footwear,72.82,S900,2.5,1906,1.8,3,TRUE,12,7,Fake
Watches,1104.06,S780,1.2,3410,4.7,5,TRUE,25,8,Fake
Home,536.08,S427,1.3,1070,3.8,1,FALSE,51,6,Fake
Electronics,1214.68,S783,1.8,1366,4.5,1,FALSE,8,6,Fake
Footwear,128.59,S930,1.3,3951,3.4,5,FALSE,72,6,Fake
Footwear,963.33,S132,1,3279,1.7,3,TRUE,9,15,Fake
Watches,920.82,S576,3.7,4476,3.6,1,TRUE,25,14,Genuine
Clothing,1322.56,S817,2.2,2298,2.9,4,TRUE,53,7,Fake
Footwear,928.88,S428,1.5,1685,3.3,5,TRUE,9,12,Fake
Footwear,760.26,S262,1.6,700,3.1,5,FALSE,1,2,Fake
Clothing,1029.88,S375,2.4,3242,3.4,4,TRUE,27,8,Fake
Footwear,1239.85,S785,2.1,3890,3.1,2,TRUE,40,12,Fake
Clothing,957.82,S347,3.3,4961,3.9,1,TRUE,87,12,Genuine
Footwear,891.58,S652,1.1,1102,1.2,3,TRUE,63,10,Fake
Watches,679.34,S462,1.2,4874,1.8,2,TRUE,18,1,Genuine
Home,1199.06,S113,2.3,4179,2.1,2,TRUE,26,5,Fake
Home,1236.37,S557,4.7,1226,4.4,2,TRUE,48,7,Genuine
Electronics,829.45,S215,1.5,3382,1.7,3,TRUE,86,3,Fake
Footwear,370.95,S677,4,4806,3.5,2,FALSE,23,13,Genuine
Watches,967.92,S610,4.1,135,2.9,2,FALSE,43,7,Fake
Footwear,502.46,S596,4.6,1255,4.8,1,FALSE,72,15,Fake
Footwear,539.34,S680,4.1,2494,1.5,5,TRUE,32,6,Fake
Home,657.81,S408,3.9,4070,3.1,2,TRUE,38,1,Genuine
Home,586.78,S537,2.6,884,4.5,4,TRUE,1,8,Genuine
Home,1216.53,S113,2.7,4508,1.2,1,TRUE,14,6,Genuine
Watches,1291.89,S424,1.7,3365,1.8,5,TRUE,80,5,Fake
Footwear,1355.58,S129,2.8,2647,2.2,5,TRUE,40,13,Genuine
Clothing,807.67,S577,3,2970,4.8,1,FALSE,17,6,Genuine
Home,750.84,S402,1.6,935,1.6,2,FALSE,27,13,Fake
Electronics,459.95,S291,4.7,1448,2,5,TRUE,36,3,Genuine
Electronics,1131.22,S599,3.4,4691,2.3,5,FALSE,24,1,Genuine
Electronics,462.66,S541,1,208,2,3,TRUE,83,5,Fake
Clothing,1385.71,S199,2,1598,4.5,1,FALSE,89,8,Fake
Electronics,310.21,S172,2.4,3381,3,4,TRUE,30,9,Genuine
Footwear,207.6,S339,4.8,790,3.8,1,TRUE,24,1,Genuine
Clothing,662.39,S694,4,2248,1.6,2,FALSE,0,12,Fake
Watches,565,S440,4.4,3293,3.5,2,TRUE,23,10,Genuine
Electronics,1340.07,S266,3,56,3.4,1,TRUE,59,8,Genuine
Electronics,1266.64,S638,1.7,3993,2.9,1,FALSE,75,6,Fake
Home,1432.29,S674,2.8,3250,2.7,2,TRUE,57,8,Genuine
Footwear,472.79,S453,4.4,2948,2.8,2,FALSE,42,14,Genuine
Clothing,1410.25,S176,1.9,4412,4.2,1,TRUE,12,3,Genuine
Footwear,758.01,S783,2.1,3665,4.7,3,TRUE,49,5,Fake
Watches,1049.94,S411,4.4,4677,1.3,1,TRUE,33,7,Genuine
Footwear,752.53,S156,4.9,2148,2.4,3,FALSE,35,13,Fake
Clothing,93.67,S640,4.3,3459,2.3,2,FALSE,57,3,Genuine
Clothing,1158.52,S299,2.8,274,3.4,1,TRUE,27,14,Genuine
Electronics,1259.62,S259,2.8,3548,1.4,5,FALSE,19,6,Genuine
Electronics,1129.28,S585,3.8,1484,1.6,1,FALSE,64,4,Genuine
Clothing,938.43,S459,3,1636,2.2,1,FALSE,15,12,Genuine
Home,408.89,S647,2.5,1874,4.8,2,FALSE,83,5,Genuine
Electronics,702.25,S218,2.9,4534,4.5,3,TRUE,75,8,Genuine
Clothing,387.19,S982,4,4505,2.3,5,TRUE,51,2,Genuine
Footwear,1222.09,S508,4.3,1217,2.8,3,TRUE,84,10,Fake
Electronics,933.72,S222,2.6,339,1.6,1,TRUE,13,2,Genuine
Footwear,441.66,S608,3.2,3845,1.9,3,TRUE,47,3,Fake
Watches,201.32,S611,4.7,4629,4.4,1,TRUE,53,11,Genuine
Electronics,203.23,S423,3.1,535,4.7,4,FALSE,14,10,Genuine
Watches,740.33,S865,4.8,543,3.7,4,TRUE,51,5,Genuine
Home,816.05,S393,4.1,2556,2.1,2,FALSE,43,1,Genuine
Home,771.6,S398,4.4,1819,3,5,FALSE,40,2,Fake
Footwear,745.26,S525,2.7,3642,4.8,2,TRUE,43,6,Genuine
Footwear,1045.86,S949,3.2,1743,4.6,1,TRUE,19,7,Genuine
Electronics,624.41,S479,1.1,3201,1.9,3,FALSE,53,12,Fake
Watches,104.44,S395,2.5,3084,3,5,TRUE,55,15,Genuine
Footwear,1227.03,S287,1.8,1513,3.1,5,FALSE,1,15,Fake
Clothing,132.31,S314,2.6,3900,4.7,2,FALSE,68,14,Genuine
Home,156.81,S742,2,4494,2.1,5,FALSE,33,3,Fake
Footwear,706.82,S921,1.7,3076,4.8,4,FALSE,58,11,Fake
Clothing,46.55,S197,1.5,1828,2.7,5,FALSE,19,10,Genuine
Watches,1471.51,S897,3.2,1382,4.5,2,TRUE,81,14,Genuine
Clothing,1297.57,S745,2,3061,3.4,2,TRUE,85,11,Genuine
Watches,681.08,S697,4.9,3220,4,5,TRUE,40,6,Genuine
Electronics,1189.73,S538,4,420,4.2,3,FALSE,82,6,Genuine
Electronics,442.54,S375,4.2,2624,4.8,3,FALSE,47,9,Genuine
Home,308.29,S911,4.2,3906,1.4,4,FALSE,24,9,Genuine
Footwear,927.44,S376,1.1,2212,4,4,TRUE,60,10,Genuine
Clothing,46.18,S993,1.6,3744,4,1,FALSE,0,1,Genuine
Footwear,1385.3,S153,3.1,4927,3.2,4,TRUE,55,2,Genuine
Home,680.53,S451,1.6,2977,1.6,1,FALSE,37,15,Fake
Electronics,175.21,S629,1.2,1383,4.1,5,FALSE,32,11,Fake
Footwear,134.87,S183,3.6,921,4.8,3,FALSE,54,4,Fake
Home,1128.36,S862,2.9,4663,3.7,3,TRUE,56,7,Genuine
Electronics,705.75,S126,4.5,424,3.8,3,TRUE,25,8,Genuine
Electronics,954.34,S488,1.9,4999,3.1,4,FALSE,8,15,Fake
Clothing,383.69,S288,3.3,4685,1.2,3,FALSE,23,2,Genuine
Home,599.38,S227,1.7,2613,3.1,3,TRUE,37,13,Genuine
Electronics,1458.51,S353,4.2,221,2.8,3,FALSE,53,1,Fake
Watches,695.65,S360,1.2,3860,4.2,4,FALSE,48,5,Fake
Home,476.48,S447,4.9,1890,2,5,FALSE,72,6,Fake
Home,17.47,S281,4.8,3631,2.7,4,FALSE,25,2,Genuine
Watches,1034.97,S731,2.4,3431,1.5,4,FALSE,16,14,Fake
Footwear,1342.24,S256,3.2,1970,2.2,2,FALSE,2,4,Fake
Clothing,1302.49,S928,2.7,3067,2.9,2,TRUE,48,11,Genuine
Clothing,401.7,S664,4.1,1889,1.9,4,FALSE,50,15,Genuine
Watches,937.65,S387,3.1,986,2.8,2,FALSE,15,3,Genuine
Watches,782.24,S981,2.4,1710,1.7,4,TRUE,81,7,Genuine
Home,170.59,S636,1,2710,2.4,2,TRUE,50,1,Fake
Home,919.25,S740,4.4,435,1.2,4,FALSE,73,13,Genuine
Footwear,607.89,S598,2.8,1678,4.6,2,TRUE,58,6,Genuine
Clothing,843.64,S540,2.4,3692,3.4,5,TRUE,1,4,Fake
Clothing,396.02,S201,2.9,1312,3.2,3,FALSE,89,5,Fake
Electronics,397.26,S517,3,77,3.8,5,FALSE,0,5,Genuine
Home,1303.37,S171,1.5,3067,3.1,2,FALSE,6,15,Genuine
Clothing,69.6,S926,4.6,651,4.6,1,TRUE,44,8,Genuine
Home,317.02,S563,4.9,934,3,2,TRUE,15,7,Genuine
Watches,900.7,S693,2.7,4509,1.3,4,FALSE,39,9,Genuine
Footwear,1227.61,S765,3.9,1798,2.4,2,TRUE,40,7,Fake
Clothing,458.4,S928,4.7,4061,2.2,4,FALSE,72,3,Genuine
Electronics,531.68,S854,1.3,3826,1.2,3,FALSE,76,8,Fake
Home,842.66,S618,3.5,2374,1.4,5,FALSE,60,10,Genuine
Clothing,1151.33,S320,2.7,1803,3.3,5,FALSE,62,3,Fake
Electronics,1342.68,S267,1.5,2476,3.2,1,TRUE,33,15,Genuine
Electronics,1326.83,S968,4.7,4812,3.9,2,TRUE,9,4,Genuine
Clothing,866.47,S320,4.2,1100,4,5,TRUE,62,12,Genuine
Electronics,158.19,S507,1.7,4553,4.7,1,TRUE,31,11,Fake
Electronics,418.83,S142,4,208,1.9,5,FALSE,84,7,Fake
Electronics,1364.47,S120,2.7,303,2.1,5,TRUE,13,5,Genuine
Clothing,916.69,S690,4.2,1389,1,2,FALSE,36,2,Genuine
Electronics,1005.77,S526,4.1,2389,4.9,1,FALSE,2,10,Genuine
Watches,584.9,S946,1.3,1873,2,1,FALSE,28,14,Fake
Clothing,396.2,S337,3.4,4237,3.6,2,TRUE,46,12,Genuine
Watches,423.22,S828,2.9,1369,4.1,4,TRUE,34,14,Genuine
Home,861.92,S530,2.3,1363,2.8,4,TRUE,0,9,Genuine
Clothing,1317.52,S339,2.6,4301,4,1,TRUE,88,3,Genuine
Footwear,23.72,S826,2.1,3127,3.7,4,FALSE,46,2,Fake
Watches,1373.44,S420,4,1286,3.3,2,TRUE,81,7,Genuine
Footwear,446.1,S211,2,1606,1,1,FALSE,78,1,Fake
Home,388.42,S112,2,4786,1.7,5,TRUE,39,4,Fake
Footwear,581.71,S305,1.1,364,2.5,5,FALSE,70,1,Genuine
Footwear,413.43,S500,4.9,2469,2.2,3,TRUE,42,8,Fake
Home,1044.69,S151,1.1,1123,3.1,2,FALSE,73,11,Fake
Home,1211.02,S439,2.3,338,2.9,2,TRUE,69,1,Fake
Watches,1029.6,S374,1.1,428,1,1,FALSE,55,9,Genuine
Home,716.38,S151,1.9,3540,4.3,5,FALSE,38,5,Fake
Clothing,1236.9,S696,2.6,4287,3.4,2,FALSE,72,8,Genuine
Watches,358.59,S400,3,2619,3.5,2,FALSE,60,3,Fake
Clothing,480.63,S892,4.9,3298,1.1,4,FALSE,70,2,Fake
Footwear,188.12,S124,1.1,3022,2.2,4,FALSE,8,3,Fake
Footwear,360.27,S794,3.3,4431,2.1,1,TRUE,18,13,Fake
Clothing,1283.82,S630,3,422,2.8,5,FALSE,8,8,Genuine
Clothing,997.86,S941,1.5,475,3.4,1,FALSE,46,8,Fake
Clothing,284.53,S819,1.5,302,1.4,3,FALSE,18,7,Fake
Home,1171.23,S311,1.7,4706,4.3,1,TRUE,34,3,Fake
Home,984.6,S763,4,308,3.9,1,FALSE,42,7,Genuine
Watches,663.27,S458,2.9,189,1.5,2,FALSE,71,5,Fake
Watches,410.3,S582,1.9,4825,3.9,1,TRUE,15,4,Genuine
Electronics,787.83,S946,1.6,2148,1,2,TRUE,55,10,Fake
Watches,370.23,S187,3.2,903,4.8,3,FALSE,83,7,Genuine
Footwear,566.95,S162,1.6,4191,2.6,3,FALSE,77,9,Fake
Home,184.35,S186,2.9,2015,3,1,TRUE,70,6,Genuine
Electronics,1330.68,S299,1.6,2938,1.9,3,FALSE,75,10,Fake
Clothing,679.15,S111,4.1,2658,4.3,1,TRUE,81,7,Genuine
Footwear,13.33,S277,4.4,2968,3.3,2,FALSE,59,13,Fake
Electronics,589.84,S925,1.1,816,4,1,TRUE,80,13,Fake
Clothing,324.54,S782,1.6,2906,3.8,2,TRUE,88,8,Genuine
Footwear,319.57,S540,3.8,2744,2.6,2,FALSE,60,12,Genuine
Electronics,130.38,S504,1.9,4163,1.7,3,FALSE,23,3,Genuine
Clothing,958.05,S246,2.1,4402,4.3,2,FALSE,89,12,Fake
Home,1049.73,S914,2.8,1558,3.3,1,TRUE,44,2,Genuine
Electronics,113.9,S983,1.2,4348,4.3,4,FALSE,25,12,Genuine
Home,549.47,S776,1.3,2991,3.6,2,TRUE,7,12,Genuine
Home,984.62,S343,2.1,2253,3.6,3,TRUE,90,2,Fake
Clothing,1442.56,S154,3.9,3414,2.1,5,FALSE,15,11,Fake
Watches,877.06,S974,3.7,2196,2.6,5,FALSE,88,5,Genuine
Clothing,1380.34,S543,1.8,4326,3.5,5,FALSE,65,1,Fake
Watches,859.51,S727,1.8,443,1.1,3,FALSE,51,5,Genuine
Clothing,930.98,S414,1.6,4606,1.7,5,TRUE,65,15,Fake
Footwear,132.74,S262,2.5,4866,1.3,5,TRUE,56,3,Genuine
Clothing,366.32,S730,3.8,4562,2.6,1,TRUE,16,10,Genuine
Electronics,539.91,S149,1.5,1479,2.1,1,FALSE,85,1,Fake
Clothing,1471.73,S199,4.6,3421,1,5,FALSE,14,4,Genuine
Watches,1265.78,S321,3.1,2438,1.1,4,TRUE,34,14,Genuine
Electronics,1418.28,S533,4.2,2433,3,5,FALSE,24,6,Genuine
Footwear,30.42,S813,1.3,1217,1.5,5,FALSE,15,6,Fake
